City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Melbourne / Stockholm,1956,Basketball,Basketball,"SCARON, Milton A.",URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,"BOUSHKA, Richard James",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"CAIN, Carl Cecil",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"DARLING, Charles Frick",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"EVANS, William Best",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"FORD, Gilbert",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"HALDORSSON, Burdette Eliele",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"HOUGLAND, William Marion",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"JEANGERARD, Robert Eugene",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"JONES, Kenneth C.",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"RUSSELL, William Fenton",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"TOMSIC, Ronald Paul",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"WALSH, James Patrick",USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,"BOCHKAREV, Arkadi",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"KRUMINS, Yanis",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"LAURITENAS, Algirdas",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"MUIZHNIEK, Valdis",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"OZEROV, Yuri",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"PETKYAVICHUS, Kasis",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"SEMYONOV, Mikhail",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"STONKUS, Stasis",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"STUDENETSKY, Mikhail",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"TORBAN, Vladimir",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"VALDMANIS, Maigonis",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,"ZUBKOV, Viktor",URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"CALDWELL, John",IRL,Men,- 51kg (flyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"LIBEER, Rene",FRA,Men,- 51kg (flyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"SPINKS, Terence George",GBR,Men,- 51kg (flyweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"DOBRESCU, Mircea",ROU,Men,- 51kg (flyweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"BEKKER, Daniel Wepener",RSA,Men,+ 81kg (heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"BOZZANO, Giacomo",ITA,Men,+ 81kg (heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"RADEMACHER, Thomas Peter",USA,Men,+ 81kg (heavyweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"MUKHIN, Lev",URS,Men,+ 81kg (heavyweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"BARRIENTOS, Claudio",CHI,Men,51 - 54kg (bantamweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"GILROY, Frederick",IRL,Men,51 - 54kg (bantamweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"BEHRENDT, Wolfgang",EUA,Men,51 - 54kg (bantamweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"SONG, Soon-Chun",KOR,Men,51 - 54kg (bantamweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"HÄMÄLÄINEN, Pentti Olavi",FIN,Men,54 - 57kg (featherweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"NIEDZWIEDZKI, Henryk",POL,Men,54 - 57kg (featherweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"SAFRONOV, Vladimir",URS,Men,54 - 57kg (featherweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"NICHOLLS, Thomas G.",GBR,Men,54 - 57kg (featherweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"BYRNE, Anthony",IRL,Men,57 - 60kg (lightweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"LAGETKO, Anatoli",URS,Men,57 - 60kg (lightweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"MCTAGGART, Richard",GBR,Men,57 - 60kg (lightweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"KURSCHAT, Harry",EUA,Men,57 - 60kg (lightweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"DUMITRESCU, Constantin",ROU,Men,60 - 63.5kg (light-welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"LOUBSCHER, Henry James",RSA,Men,60 - 63.5kg (light-welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"ENGIBARYAN, Vladimir",URS,Men,60 - 63.5kg (light-welterweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"NENCI, Franco",ITA,Men,60 - 63.5kg (light-welterweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"GARGANO, Nicholas",GBR,Men,63.5 - 67kg (welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"HOGARTH, Kevin John",AUS,Men,63.5 - 67kg (welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"LINCA, Nicolae",ROU,Men,63.5 - 67kg (welterweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"TIEDT, Fred",IRL,Men,63.5 - 67kg (welterweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"MCCORMACK, John",GBR,Men,67 - 71kg (light-middleweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"PIETRZYKOWSKI, Zbigniew",POL,Men,67 - 71kg (light-middleweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"PAPP, Laszlo",HUN,Men,67 - 71kg (light-middleweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"TORRES, Jose Louis Chegui",USA,Men,67 - 71kg (light-middleweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"CHAPRON, Gilbert",FRA,Men,71-75kg,M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"ZALAZAR, Victor",ARG,Men,71-75kg,M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"SHATKOV, Gennadi",URS,Men,71-75kg,M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"TAPIA, Ramon",CHI,Men,71-75kg,M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,"LUCAS, Carlos",CHI,Men,75 - 81kg (light-heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"MURAUSKAS, Romualdas",URS,Men,75 - 81kg (light-heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,"BOYD, James Felton",USA,Men,75 - 81kg (light-heavyweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,"NEGREA, Gheorghe",ROU,Men,75 - 81kg (light-heavyweight),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"PARTI, Janos",HUN,Men,C-1 10000m,M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 1000m (canoe single),M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 1000m (canoe single),M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"HERNEK, Istvan",HUN,Men,C-1 1000m (canoe single),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"FARKAS, Imre",HUN,Men,C-2 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"HUNICS, Jozsef",HUN,Men,C-2 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"KHARIN, Pavel",URS,Men,C-2 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"DRANSART, Georges",FRA,Men,C-2 10000m,M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"RENAUD, Marcel",FRA,Men,C-2 10000m,M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"MOHACSI, Ferenc",HUN,Men,C-2 1000m (canoe double),M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"WIELAND, Karoly",HUN,Men,C-2 1000m (canoe double),M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"DUMITRU, Alexe",ROU,Men,C-2 1000m (canoe double),M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"ISMAILCIUC, Simion",ROU,Men,C-2 1000m (canoe double),M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 1000m (canoe double),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"KHARIN, Pavel",URS,Men,C-2 1000m (canoe double),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"SCHEUER, Michael",EUA,Men,K-1 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"HATLACZKY, Ferenc",HUN,Men,K-1 10000m,M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"KISS, Lajos",HUN,Men,K-1 1000m (kayak single),M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 1000m (kayak single),M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"PISSAREV, Igor",URS,Men,K-1 1000m (kayak single),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"SÖBY, Tove Goltermann",DEN,Women,K-1 500m (kayak single),W,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"DEMENTYEVA, Elizaveta",URS,Women,K-1 500m (kayak single),W,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"ZENZ, Therese",EUA,Women,K-1 500m (kayak single),W,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"BROWN, Walter William",AUS,Men,K-2 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"GREEN, Dennis Allan",AUS,Men,K-2 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"FABIAN, Laszlo",HUN,Men,K-2 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"URANYI, Janos",HUN,Men,K-2 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"BRIEL, Fritz",EUA,Men,K-2 10000m,M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"KLEINE, Theodor",EUA,Men,K-2 10000m,M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"RAUB, Maximilian",AUT,Men,K-2 1000m (kayak double),M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"WIEDERMANN, Herbert",AUT,Men,K-2 1000m (kayak double),M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"MILTENBERGER, Meinrad",EUA,Men,K-2 1000m (kayak double),M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"SCHEUER, Michael",EUA,Men,K-2 1000m (kayak double),M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"DEMITKOV, Anatoli",URS,Men,K-2 1000m (kayak double),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,"KAALESTE, Mikhail",URS,Men,K-2 1000m (kayak double),M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,individual road race,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Road,"BALDINI, Ercole",ITA,Men,individual road race,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,individual road race,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Road,"POMMER, Reinhold Viktor",EUA,Men,team time trial,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Road,"SCHUR, Gustav-Adolf",EUA,Men,team time trial,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Road,"TÜLLER, Horst",EUA,Men,team time trial,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,team time trial,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Road,"MOUCHERAUD, Maurice",FRA,Men,team time trial,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Road,"VERMEULEN, Michel",FRA,Men,team time trial,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Road,"BRITTAIN, Arthur Stanley",GBR,Men,team time trial,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Road,"HOLMES, William",GBR,Men,team time trial,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,team time trial,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"SWIFT, Alfred James",RSA,Men,1km time trial,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"FAGGIN, Leandro",ITA,Men,1km time trial,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"FOUSEK, Ladislav",TCH,Men,1km time trial,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"OGNA, Giuseppe",ITA,Men,2000m tandem,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"PINARELLO, Cesare",ITA,Men,2000m tandem,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"BROWNE, Ian Sterry",AUS,Men,2000m tandem,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"MARCHANT, Anthony John",AUS,Men,2000m tandem,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"FOUSEK, Ladislav",TCH,Men,2000m tandem,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"MACHEK, Vaclav",TCH,Men,2000m tandem,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"PLOOG, Richard Francis",AUS,Men,Sprint indivual,M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"ROUSSEAU, Michel",FRA,Men,Sprint indivual,M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"PESENTI, Guglielmo",ITA,Men,Sprint indivual,M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"BURGESS, Donald Christopher",GBR,Men,Team Pursuit (4000m),M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"GAMBRILL, Michael John",GBR,Men,Team Pursuit (4000m),M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"GEDDES, John Reuben",GBR,Men,Team Pursuit (4000m),M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"SIMPSON, Thomas",GBR,Men,Team Pursuit (4000m),M,Bronze
Melbourne / Stockholm,1956,Cycling,Cycling Track,"DOMENICALI, Antonio",ITA,Men,Team Pursuit (4000m),M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"FAGGIN, Leandro",ITA,Men,Team Pursuit (4000m),M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"GANDINI, Franco",ITA,Men,Team Pursuit (4000m),M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"GASPARELLA, Valentino",ITA,Men,Team Pursuit (4000m),M,Gold
Melbourne / Stockholm,1956,Cycling,Cycling Track,"BIANCHI, Rene",FRA,Men,Team Pursuit (4000m),M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"GRACZYK, Jean",FRA,Men,Team Pursuit (4000m),M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"LECANTE, Jean-Claude",FRA,Men,Team Pursuit (4000m),M,Silver
Melbourne / Stockholm,1956,Cycling,Cycling Track,"VERMEULEN, Michel",FRA,Men,Team Pursuit (4000m),M,Silver
Melbourne / Stockholm,1956,Equestrian,Dressage,"SAINT CYR, Henri",SWE,Men,individual,X,Gold
Melbourne / Stockholm,1956,Equestrian,Dressage,"LINSENHOFF, Liselott",EUA,Women,individual,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Dressage,"HARTEL, Lis",DEN,Women,individual,X,Silver
Melbourne / Stockholm,1956,Equestrian,Dressage,JUBILEE,DEN,Women,individual,X,Silver
Melbourne / Stockholm,1956,Equestrian,Dressage,"CHAMMARTIN, Henri",SUI,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Dressage,"FISCHER, Gustav",SUI,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Dressage,"TRACHSEL, Gottfried",SUI,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Dressage,"BOLTENSTERN JR., Gustaf Adolf",SWE,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Dressage,"PERSSON, Gehnäll",SWE,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Dressage,"SAINT CYR, Henri",SWE,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Dressage,AFRIKA,EUA,Women,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Dressage,"KÜPPERS, Anneliese",EUA,Women,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Dressage,"LINSENHOFF, Liselott",EUA,Women,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Dressage,"WEYGAND, Hannelore",EUA,Women,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Eventing,"WELDON, Francis William Charles",GBR,Men,individual,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Eventing,"KASTENMAN, Petrus",SWE,Men,individual,X,Gold
Melbourne / Stockholm,1956,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,individual,X,Silver
Melbourne / Stockholm,1956,Equestrian,Eventing,"ELDER, Henry James",CAN,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Eventing,"HERBINSON, Brian",CAN,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Eventing,"RUMBLE, John Mitchell",CAN,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Eventing,"HILL, Albert Edwin",GBR,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Eventing,"ROOK, Arthur Laurence",GBR,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Eventing,"WELDON, Francis William Charles",GBR,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Eventing,"ROTHE, Otto",EUA,Men,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Eventing,"WAGNER, Klaus",EUA,Men,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Eventing,PRINZESS,EUA,Women,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Eventing,SISSI,EUA,Women,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,individual,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,individual,X,Gold
Melbourne / Stockholm,1956,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,individual,X,Silver
Melbourne / Stockholm,1956,Equestrian,Jumping,HALLA,EUA,Women,individual,X,Gold
Melbourne / Stockholm,1956,Equestrian,Jumping,"ROBESON, Peter David",GBR,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Jumping,"WHITE, Wilfred Harry",GBR,Men,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Jumping,"LUTKE WESTHUES, Alfons",EUA,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Jumping,"THIEDEMANN, Fritz",EUA,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Jumping,"OPPES, Salvatore",ITA,Men,team,X,Silver
Melbourne / Stockholm,1956,Equestrian,Jumping,"SMYTHE, Patricia Rosemary",GBR,Women,team,X,Bronze
Melbourne / Stockholm,1956,Equestrian,Jumping,ALA,EUA,Women,team,X,Gold
Melbourne / Stockholm,1956,Equestrian,Jumping,HALLA,EUA,Women,team,X,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,épée individual,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"PAVESI, Carlo",ITA,Men,épée individual,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"DELFINO, Giuseppe",ITA,Men,épée individual,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"DAGALLIER, Daniel",FRA,Men,épée team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"DREYFUS, Yves",FRA,Men,épée team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"MOUYAL, Armand",FRA,Men,épée team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"NIGON, Claude",FRA,Men,épée team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"QUEYROUX, Rene",FRA,Men,épée team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"ANGLESIO, Giorgio",ITA,Men,épée team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"BERTINETTI, Franco",ITA,Men,épée team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"DELFINO, Giuseppe",ITA,Men,épée team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,épée team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"PAVESI, Carlo",ITA,Men,épée team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"PELLEGRINO, Alberto",ITA,Men,épée team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"BALTHAZAR, Lajos",HUN,Men,épée team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"BERZSENYI, Barnabas",HUN,Men,épée team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"MAROSI, Jozsef",HUN,Men,épée team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"NAGY, Ambrus",HUN,Men,épée team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"RERRICH, Bela",HUN,Men,épée team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"SAKOVICS, Jozsef",HUN,Men,épée team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"SPALLINO, Antonio",ITA,Men,foil individual,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"D'ORIOLA, Christian",FRA,Men,foil individual,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"BERGAMINI, Giancarlo",ITA,Men,foil individual,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"GARILHE, Renee",FRA,Women,foil individual,W,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"SHEEN, Gillian Mary",GBR,Women,foil individual,W,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"ORBAN-SZABO, Olga",ROU,Women,foil individual,W,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"FÜLÖP, Mihaly",HUN,Men,foil team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"GYURICZA, Jozsef",HUN,Men,foil team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"MAROSI, Jozsef",HUN,Men,foil team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"SAKOVICS, Jozsef",HUN,Men,foil team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"SOMODI, Lajos",HUN,Men,foil team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"TILLI, Endre",HUN,Men,foil team,M,Bronze
Melbourne / Stockholm,1956,Fencing,Fencing,"BERGAMINI, Giancarlo",ITA,Men,foil team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"CARPANEDA, Luigi Arturo",ITA,Men,foil team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"DI ROSA, Manlio",ITA,Men,foil team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"LUCARELLI, Vittorio",ITA,Men,foil team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,foil team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"SPALLINO, Antonio",ITA,Men,foil team,M,Gold
Melbourne / Stockholm,1956,Fencing,Fencing,"BAUDOUX, Bernard",FRA,Men,foil team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"CLOSSET, Roger",FRA,Men,foil team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"COICAUD, Rene",FRA,Men,foil team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"D'ORIOLA, Christian",FRA,Men,foil team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"LATASTE, Jacques",FRA,Men,foil team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"NETTER, Claude",FRA,Men,foil team,M,Silver
Melbourne / Stockholm,1956,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,sabre individual,M,Bronze
